tconst,nconst,category,characters,name,primaryTitle
tt1403865,nm0000313,actor,"[""Rooster Cogburn""]",Jeff Bridges,True Grit
tt14039324,nm2257207,actor,"[""Narrator""]",Daniel Kaluuya,Black Power: A British Story of Resistance
tt1405500,nm1935086,actress,"[""Nyla""]",Tessa Thompson,For Colored Girls
tt1405500,nm1935086,actress,"[""Purple""]",Tessa Thompson,For Colored Girls
tt14057604,nm0342029,actor,"[""Jorg Drakos""]",Frank Grillo,King of Killers
tt14077516,nm0005024,actor,"[""Arthur Hardwick Jr.""]",Terrence Howard,Shirley
tt1408101,nm0757855,actress,"[""Uhura""]",Zoe Saldana,Star Trek Into Darkness
tt1408101,nm1212722,actor,"[""Khan""]",Benedict Cumberbatch,Star Trek Into Darkness
tt1408101,nm0881631,actor,"[""Bones""]",Karl Urban,Star Trek Into Darkness
tt1408343,nm0000164,actor,"[""Narrator""]",Anthony Hopkins,Where I Stand: The Hank Greenspun Story
tt14088510,nm8188622,actor,"[""Paxton""]",Jacob Batalon,Tarot
tt1409024,nm0000169,actor,"[""Agent K""]",Tommy Lee Jones,Men in Black³
tt1409024,nm0836121,actor,"[""Griffin""]",Michael Stuhlbarg,Men in Black³
tt1410063,nm0000288,actor,"[""John Miller""]",Christian Bale,The Flowers of War
tt14107334,nm1195855,actor,"[""Chief Hunter""]",Lee Pace,The Running Man
tt14109994,nm0339460,actress,"[""Ana Caraway""]",Judy Greer,Hollywood Stargirl
tt1411238,nm0000204,actress,"[""Emma""]",Natalie Portman,No Strings Attached
tt1411250,nm0004874,actor,"[""Riddick""]",Vin Diesel,Riddick
tt1411250,nm0881631,actor,"[""Vaako""]",Karl Urban,Riddick
tt1411250,nm1176985,actor,"[""Diaz""]",Dave Bautista,Riddick
tt1411697,nm0177896,actor,"[""Phil""]",Bradley Cooper,The Hangover Part II
tt1412528,nm1727825,actor,"[""Renzo Eckberg""]",Tony Revolori,Table 19
tt1413492,nm1165110,actor,"[""Captain Mitch Nelson""]",Chris Hemsworth,12 Strong
tt1413492,nm0671567,actor,"[""Sam Diller""]",Michael Peña,12 Strong
tt14138650,nm0000288,actor,"[""Augustus Landor""]",Christian Bale,The Pale Blue Eye
tt14138650,nm0429363,actor,"[""Dr. Daniel Marquis""]",Toby Jones,The Pale Blue Eye
tt1414378,nm0935653,actor,"[""Arjan van Diemen""]",Ray Winstone,Tracker
tt14153080,nm6073955,actress,"[""Allison""]",Florence Pugh,A Good Person
tt1416801,nm0829032,actor,"[""Danny Greene""]",Ray Stevenson,Kill the Irishman
tt14186876,nm4422686,actor,"[""Jack""]",Barry Keoghan,Bring Them Down
tt14199590,nm0012078,actor,"[""Jake Harris""]",Scott Adkins,One Shot
tt14222534,nm0000353,actor,"[""Narrator""]",Willem Dafoe,River
tt14227048,nm0004950,actress,"[""Jess""]",Jennifer Garner,Family Switch
tt14230388,nm0424060,actress,"[""Midge Campbell""]",Scarlett Johansson,Asteroid City
tt14230388,nm0001570,actor,"[""Conrad Earp""]",Edward Norton,Asteroid City
tt14230458,nm0749263,actor,"[""Duncan Wedderburn""]",Mark Ruffalo,Poor Things
tt14230458,nm0000353,actor,"[""Godwin Baxter""]",Willem Dafoe,Poor Things
tt1423636,nm0846687,actor,"[""Ali Munsif""]",Faran Tahir,Torn
tt1423995,nm0001570,actor,"[""Stone""]",Edward Norton,Stone
tt1425922,nm0000291,actress,"[""Aretha Cobbs""]",Angela Bassett,Black Nativity
tt1426329,nm0134072,actor,"[""Butchie Peraino""]",Bobby Cannavale,Lovelace
tt14270702,nm0004937,actor,"[""The Ferryman""]",Jamie Foxx,God Is a Bullet
tt1428538,nm0719637,actor,"[""Hansel""]",Jeremy Renner,Hansel & Gretel: Witch Hunters
tt1430116,nm0000458,actor,"[""Warren Mills""]",William Hurt,Hellgate
tt1430132,nm0413168,actor,"[""Logan""]",Hugh Jackman,The Wolverine
tt1430137,nm0507207,actor,"[""Howie""]",Gary Lewis,Blessed
tt1430626,nm0000161,actress,"[""Cutlass Liz""]",Salma Hayek,The Pirates! Band of Misfits
tt1430626,nm0293509,actor,"[""The Pirate with a Scarf""]",Martin Freeman,The Pirates! Band of Misfits
tt1431045,nm0005351,actor,"[""Wade""]",Ryan Reynolds,Deadpool
tt1431045,nm0005351,actor,"[""Deadpool""]",Ryan Reynolds,Deadpool
tt1431045,nm1072555,actress,"[""Vanessa""]",Morena Baccarin,Deadpool
tt14324650,nm2810287,actor,"[""Calendar Man""]",David Dastmalchian,"Batman: The Long Halloween, Part One"
tt1433811,nm0342029,actor,"[""Mike Dixon""]",Frank Grillo,Disconnect
tt1433822,nm1659221,actor,"[""Ben""]",Sebastian Stan,The Apparition
tt1434435,nm0342029,actor,"[""Daniel""]",Frank Grillo,Mother's Day
tt1436034,nm0252961,actor,"[""Malcolm Gray""]",Idris Elba,Legacy
tt14364480,nm0719637,actor,\N,Jeremy Renner,Wake Up Dead Man
tt1436464,nm0038355,actor,\N,Tadanobu Asano,Snow Prince
tt1436567,nm0507207,actor,"[""Gary""]",Gary Lewis,Wasted
tt1436568,nm0012078,actor,"[""Roland Flint""]",Scott Adkins,Assassination Games
tt14369780,nm10128408,actress,"[""Connie Reid""]",Emma Corrin,Lady Chatterley's Lover
tt14371878,nm8188622,actor,"[""N8""]",Jacob Batalon,Lift
tt14397058,nm4004793,actress,"[""Aisha Osagie""]",Letitia Wright,Aisha
tt1440129,nm0038355,actor,"[""Captain Yugi Nagata""]",Tadanobu Asano,Battleship
tt14402146,nm0429363,actor,"[""Norman""]",Toby Jones,Empire of Light
tt14402926,nm2810287,actor,"[""Calendar Man""]",David Dastmalchian,"Batman: The Long Halloween, Part Two"
tt14402926,nm2810287,actor,"[""Penguin""]",David Dastmalchian,"Batman: The Long Halloween, Part Two"
tt14405338,nm7186321,actress,"[""Anna Chambers""]",Lia McHugh,A House on the Bayou
tt14412366,nm0342029,actor,"[""Capt. Brice Mason""]",Frank Grillo,A Day to Die
tt1441326,nm0647634,actress,"[""Martha""]",Elizabeth Olsen,Martha Marcy May Marlene
tt1441395,nm0424060,actress,"[""The Female""]",Scarlett Johansson,Under the Skin
tt14416430,nm1385871,actress,"[""Karina""]",Olga Kurylenko,Paradox Effect
tt1441940,nm0000619,actor,"[""Archie""]",Tim Roth,Broken
tt1441953,nm3229685,actor,"[""Roland Leighton""]",Kit Harington,Testament of Youth
tt1442569,nm2204178,actor,"[""Andrés""]",Tenoch Huerta,Depositarios
tt14444726,nm0000949,actress,"[""Lydia Tár""]",Cate Blanchett,Tár
tt14458442,nm0413168,actor,"[""Peter""]",Hugh Jackman,The Son
tt1446192,nm0413168,actor,"[""Bunny""]",Hugh Jackman,Rise of the Guardians
tt1446192,nm0000179,actor,"[""Pitch""]",Jude Law,Rise of the Guardians
tt1446714,nm0252961,actor,"[""Janek""]",Idris Elba,Prometheus
tt1446714,nm0938950,actor,"[""Ravel""]",Benedict Wong,Prometheus
tt14469386,nm0000620,actor,"[""Tork""]",Mickey Rourke,Jade
tt14483774,nm8188622,actor,"[""Gene""]",Jacob Batalon,Shortcomings
tt1448755,nm0578853,actor,"[""Martin""]",Ben Mendelsohn,Killer Elite
tt14494586,nm2801210,actress,"[""Rita's Mom""]",Zenobia Shroff,7 Days
tt1449836,nm2204178,actor,"[""Miguel""]",Tenoch Huerta,Perpetuum Mobile
tt1450320,nm2204178,actor,"[""Teacher""]",Tenoch Huerta,Days of Grace
tt1450320,nm2204178,actor,"[""Lupe""]",Tenoch Huerta,Days of Grace
tt1450321,nm0507207,actor,"[""Gus""]",Gary Lewis,Filth
tt1450330,nm0134072,actor,"[""Randy Stevens""]",Bobby Cannavale,Roadie
tt14513804,nm0000239,actress,"[""Betty Ross""]",Liv Tyler,Captain America: Brave New World
tt14513804,nm1107001,actor,"[""Sam Wilson""]",Anthony Mackie,Captain America: Brave New World
tt14513804,nm1107001,actor,"[""Captain America""]",Anthony Mackie,Captain America: Brave New World
tt14513804,nm0625789,actor,"[""Samuel Sterns""]",Tim Blake Nelson,Captain America: Brave New World
tt14513804,nm0625789,actor,"[""The Leader""]",Tim Blake Nelson,Captain America: Brave New World
tt1453405,nm0000547,actor,"[""Professor Knight""]",Alfred Molina,Monsters University
tt14539318,nm3229685,actor,"[""Noah""]",Kit Harington,The Beast Within
tt14539740,nm3109964,actor,"[""Bernie Hayes""]",Brian Tyree Henry,Godzilla x Kong: The New Empire
tt14547524,nm0625789,actor,"[""Rodger Cummings""]",Tim Blake Nelson,National Champions
tt14549270,nm0000620,actor,"[""Bill Crush""]",Mickey Rourke,The Palace
tt1456477,nm0001745,actor,"[""Doctor""]",Stellan Skarsgård,As If I Am Not There
tt1458175,nm0000128,actor,"[""John Brennan""]",Russell Crowe,The Next Three Days
tt1460643,nm2110418,actress,"[""Bo""]",Gemma Chan,Pimp
tt1462041,nm0001838,actress,"[""Libby""]",Rachel Weisz,Dream House
tt1462758,nm0005351,actor,"[""Paul Conroy""]",Ryan Reynolds,Buried
tt1462764,nm0429363,actor,"[""Basil Shaw""]",Toby Jones,Indiana Jones and the Dial of Destiny
tt1462769,nm0004950,actress,"[""Cindy Green""]",Jennifer Garner,The Odd Life of Timothy Green
tt1462901,nm0748620,actor,"[""Rene""]",Paul Rudd,All Is Bright
tt14642066,nm0740264,actor,"[""Mike Riker""]",Michael Rooker,Yolo County O.G
tt1464335,nm4043618,actor,"[""Nathan Drake""]",Tom Holland,Uncharted
tt1464763,nm0748620,actor,"[""Cactus Bill""]",Paul Rudd,Mute
tt14682800,nm0000506,actress,"[""Zora""]",Julia Louis-Dreyfus,Tuesday
tt14686544,nm0740264,actor,"[""Gabriel Tancredi""]",Michael Rooker,White Elephant
tt14686544,nm1385871,actress,"[""Vanessa Flynn""]",Olga Kurylenko,White Elephant
tt14714980,nm0000128,actor,"[""Jake Foley""]",Russell Crowe,Poker Face
tt1472460,nm0000547,actor,"[""Cal Faraday""]",Alfred Molina,Paint It Black
tt1477834,nm0000353,actor,"[""Vulko""]",Willem Dafoe,Aquaman
tt1477837,nm0000604,actor,"[""Dean Ziegler""]",John C. Reilly,Cedar Rapids
tt14781036,nm0000353,actor,"[""Nemo""]",Willem Dafoe,Inside
tt14826022,nm0000506,actress,"[""Shelley""]",Julia Louis-Dreyfus,You People
tt1483013,nm1385871,actress,"[""Julia""]",Olga Kurylenko,Oblivion
tt1483756,nm0488953,actress,"[""Stephanie Jouseski""]",Brie Larson,The Trouble with Bliss
tt1483797,nm0038355,actor,"[""Frisbee""]",Tadanobu Asano,Redline
tt1484521,nm1195855,actor,"[""The Chiropractor - Matt""]",Lee Pace,30 Beats
tt1484918,nm0000353,actor,"[""Max Oliver""]",Willem Dafoe,A Woman
tt14850054,nm1072555,actress,"[""Allison Garrity""]",Morena Baccarin,Greenland: Migration
tt14856980,nm1250791,actor,"[""Colonel Elias Banks""]",Sterling K. Brown,Atlas
tt1485796,nm0413168,actor,"[""P.T. Barnum""]",Hugh Jackman,The Greatest Showman
tt1485796,nm3918035,actress,"[""Anne Wheeler""]",Zendaya,The Greatest Showman
tt1486190,nm1002641,actor,"[""Ben Sergeant""]",Dominic Cooper,Tamara Drewe
tt14866108,nm0885840,actress,"[""Ann Weir""]",Emily VanCamp,Miranda's Victim
tt14872806,nm0625789,actor,"[""Charlie""]",Tim Blake Nelson,The Invisibles
tt1488181,nm0000156,actor,"[""Ajax""]",Jeff Goldblum,Adventures in Zambezia
tt1488181,nm0000168,actor,"[""Tendai""]",Samuel L. Jackson,Adventures in Zambezia
tt1488555,nm0005351,actor,"[""Mitch Planko""]",Ryan Reynolds,The Change-Up
tt1488589,nm0000949,actress,"[""Spazzatura""]",Cate Blanchett,Guillermo del Toro's Pinocchio
tt1488589,nm0625789,actor,"[""Black Rabbits""]",Tim Blake Nelson,Guillermo del Toro's Pinocchio
tt1489229,nm1002641,actor,"[""Hippolytus""]",Dominic Cooper,Phèdre
tt14895206,nm0000353,actor,"[""Joe Cribbens""]",Willem Dafoe,Dead for a Dollar
tt14895206,nm0000973,actor,"[""Tiberio Vargas""]",Benjamin Bratt,Dead for a Dollar
tt1490017,nm0695435,actor,"[""Emmet Brickowski""]",Chris Pratt,The Lego Movie
tt1490785,nm1089991,actor,"[""Hank Williams""]",Tom Hiddleston,I Saw the Light
tt1490785,nm0647634,actress,"[""Audrey Williams""]",Elizabeth Olsen,I Saw the Light
tt1491044,nm0262635,actor,"[""Mr. Freezy""]",Chris Evans,The Iceman
tt14923008,nm0342029,actor,"[""Sebastian""]",Frank Grillo,Shattered
tt1493815,nm0005024,actor,"[""Drag Hammerman""]",Terrence Howard,Ghost of New Orleans
tt14948432,nm0262635,actor,"[""Jack O'Malley""]",Chris Evans,Red One
tt14950412,nm0000620,actor,"[""Earl Atherton""]",Mickey Rourke,Section 8
tt14950412,nm0012078,actor,"[""Leonard Locke""]",Scott Adkins,Section 8
tt14966898,nm2810287,actor,"[""Jack Delroy""]",David Dastmalchian,Late Night with the Devil
tt1498878,nm0002888,actor,"[""Charlie Tower""]",Stephen Blackehart,The Whisperer in Darkness
tt14998742,nm0005023,actor,"[""Titus""]",Djimon Hounsou,Rebel Moon - Part One: A Child of Fire
tt14998742,nm0000164,actor,"[""Jimmy""]",Anthony Hopkins,Rebel Moon - Part One: A Child of Fire
tt15009428,nm0005377,actor,"[""Aidan Wilde""]",Sam Rockwell,Argylle
tt1502407,nm0339460,actress,"[""Karen""]",Judy Greer,Halloween
tt1502420,nm0293509,actor,"[""Alvin Finkel""]",Martin Freeman,Swinging with the Finkels
tt1502712,nm0430107,actor,"[""Johnny Storm""]",Michael B. Jordan,Fantastic Four
tt1502712,nm0625789,actor,"[""Dr. Allen""]",Tim Blake Nelson,Fantastic Four
tt15041836,nm0342029,actor,"[""Wesley""]",Frank Grillo,Werewolves
tt1504508,nm0625789,actor,"[""Coleman""]",Tim Blake Nelson,Yelling to the Sky
tt1506999,nm0000140,actor,"[""Alex Coblenz""]",Michael Douglas,Haywire
tt1507261,nm0046223,actor,"[""Sayed""]",Sayed Badreya,Cargo
tt1507571,nm0004950,actress,"[""Sandy""]",Jennifer Garner,The Tribes of Palos Verdes
tt15078804,nm0842770,actress,"[""Elizabeth""]",Tilda Swinton,Problemista
tt1509767,nm0532193,actor,"[""Athos""]",Matthew Macfadyen,The Three Musketeers
tt1509767,nm0829032,actor,"[""Porthos""]",Ray Stevenson,The Three Musketeers
tt15100464,nm0339460,actress,"[""Mrs. G.""]",Judy Greer,Mabel
tt1510906,nm1212722,actor,"[""James""]",Benedict Cumberbatch,Third Star
tt15115280,nm0000619,actor,"[""Neil Bennett""]",Tim Roth,Sundown
tt1512235,nm0000239,actress,"[""Sarah""]",Liv Tyler,Super
tt1512235,nm0740264,actor,"[""Abe""]",Michael Rooker,Super
tt1512235,nm0002888,actor,"[""Quill""]",Stephen Blackehart,Super
tt1512240,nm1092086,actor,"[""Bob Egan""]",David Harbour,Thin Ice
tt1515091,nm0000375,actor,"[""Sherlock Holmes""]",Robert Downey Jr.,Sherlock Holmes: A Game of Shadows
tt1515091,nm0000179,actor,"[""Dr. John Watson""]",Jude Law,Sherlock Holmes: A Game of Shadows
tt1515091,nm1046097,actress,"[""Irene Adler""]",Rachel McAdams,Sherlock Holmes: A Game of Shadows
tt15153532,nm0004937,actor,"[""Bug""]",Jamie Foxx,Strays
tt1517180,nm0038355,actor,\N,Tadanobu Asano,Eatrip
tt1517451,nm0177896,actor,"[""Jack""]",Bradley Cooper,A Star Is Born
tt15207270,nm0293509,actor,"[""Malcolm""]",Martin Freeman,Queen of Bones
tt15239678,nm3918035,actress,"[""Chani""]",Zendaya,Dune: Part Two
tt15239678,nm6073955,actress,"[""Princess Irulan""]",Florence Pugh,Dune: Part Two
tt15239678,nm1176985,actor,"[""Beast Rabban""]",Dave Bautista,Dune: Part Two
tt1524575,nm0671567,actor,"[""Father Lozano""]",Michael Peña,The Vatican Tapes
tt1524575,nm0005023,actor,"[""Vicar Imani""]",Djimon Hounsou,The Vatican Tapes
tt1524930,nm1165110,actor,"[""Stone Crandall""]",Chris Hemsworth,Vacation
tt15257160,nm0262635,actor,"[""Pete Brenner""]",Chris Evans,Pain Hustlers
tt1527178,nm2204178,actor,\N,Tenoch Huerta,Nomads
tt1527186,nm0001745,actor,"[""Jack""]",Stellan Skarsgård,Melancholia
tt1527835,nm1089991,actor,"[""Edward""]",Tom Hiddleston,Archipelago
tt1528100,nm0000288,actor,"[""Moses""]",Christian Bale,Exodus: Gods and Kings
tt1528100,nm0578853,actor,"[""Viceroy Hegep""]",Ben Mendelsohn,Exodus: Gods and Kings
tt1528854,nm0134072,actor,"[""Dr. Francisco""]",Bobby Cannavale,Daddy's Home
tt15301000,nm1250791,actor,"[""Ray""]",Sterling K. Brown,Biosphere
tt15304502,nm4810527,actor,"[""Max""]",Jett Klyne,The Boy in the Woods
tt15304502,nm0035514,actor,"[""Jasko""]",Richard Armitage,The Boy in the Woods
tt15313118,nm0000620,actor,"[""Dino""]",Mickey Rourke,Murder Motel
tt1531663,nm0671567,actor,"[""Frank Garcia""]",Michael Peña,Everything Must Go
tt1532413,nm0842770,actress,"[""The Cyclist""]",Tilda Swinton,The Invisible Frame
tt15326988,nm0262635,actor,"[""Cole Turner""]",Chris Evans,Ghosted
tt15326988,nm1107001,actor,"[""Grandson of Sam""]",Anthony Mackie,Ghosted
tt1535103,nm2962353,actress,"[""Nastazya""]",Pom Klementieff,Wolf
tt1535110,nm2801210,actress,"[""Geeta""]",Zenobia Shroff,When Harry Tries to Marry
tt1535438,nm0000169,actor,"[""Arnold""]",Tommy Lee Jones,Hope Springs
tt1535970,nm0005024,actor,"[""Det. Hollis Lucetti""]",Terrence Howard,The Ledge
tt1535970,nm0000239,actress,"[""Shana Harris""]",Liv Tyler,The Ledge
tt1536048,nm1092086,actor,"[""Ernest""]",David Harbour,W.E.
tt1536537,nm0000353,actor,"[""Terrence Settman""]",Willem Dafoe,What Happened to Monday
tt1537314,nm0938950,actor,"[""Lang Lang""]",Benedict Wong,The Flying Machine
tt15391770,nm0740264,actor,"[""Overseer Walton Devlin""]",Michael Rooker,Corrective Measures
tt1539489,nm0000602,actor,"[""Narrator""]",Robert Redford,A Fierce Green Fire: The Battle for A Living Planet
tt15397862,nm1212722,actor,"[""Narrator""]",Benedict Cumberbatch,Antarctica
tt15398776,nm0000375,actor,"[""Lewis Strauss""]",Robert Downey Jr.,Oppenheimer
tt1540128,nm0339460,actress,"[""Barb""]",Judy Greer,Playing for Keeps
tt1540133,nm0000332,actor,"[""FBI Agent Wendell Everett""]",Don Cheadle,The Guard
tt1540741,nm0005377,actor,"[""John Moon""]",Sam Rockwell,A Single Shot
tt1541160,nm0625789,actor,"[""Peanut Butter""]",Tim Blake Nelson,Flypaper
tt1545315,nm0578853,actor,"[""Detective Meares""]",Ben Mendelsohn,Needle
tt1545464,nm1775091,actress,"[""Sisi""]",Danai Gurira,Restless City
tt15488838,nm1385871,actress,"[""Alice Launey""]",Olga Kurylenko,Vanishing
tt15507512,nm0000168,actor,"[""Doaker""]",Samuel L. Jackson,The Piano Lesson
tt1551641,nm0005024,actor,"[""Nelson Mandela""]",Terrence Howard,Winnie Mandela
tt1552436,nm0342029,actor,"[""Bob Estevez""]",Frank Grillo,Blue Eyes
tt1554088,nm0000291,actress,"[""Daisy Bates""]",Angela Bassett,Daisy Bates: First Lady of Little Rock
tt15546604,nm0012078,actor,"[""Joseph""]",Scott Adkins,Wherever You Go
tt1555064,nm0000569,actress,"[""Kelly Canter""]",Gwyneth Paltrow,Country Strong
tt1555084,nm1385871,actress,"[""Anya""]",Olga Kurylenko,Land of Oblivion
tt15551346,nm0842770,actress,"[""Mother""]",Tilda Swinton,The End
tt15568168,nm0000547,actor,"[""Peter Sellers""]",Alfred Molina,There Used to Be a Me
tt1560139,nm0169806,actor,"[""Alamein""]",Taika Waititi,Boy
tt1562899,nm0846687,actor,"[""Ali Amin""]",Faran Tahir,Jinn
tt1563712,nm0842770,actress,"[""Narrator""]",Tilda Swinton,Climate of Change
tt1566645,nm0038355,actor,"[""Yasuyuki Tsukahara""]",Tadanobu Asano,Wandering Home
tt15669314,nm1935086,actress,"[""Beth""]",Tessa Thompson,The Listener
tt1567279,nm0805476,actor,"[""Richard""]",John Slattery,Bluebird
tt1567437,nm0005351,actor,"[""Jerry""]",Ryan Reynolds,The Voices
tt1567437,nm0005351,actor,"[""Mr. Whiskers (voice)""]",Ryan Reynolds,The Voices
tt1567437,nm0005351,actor,"[""Bosco (voice)""]",Ryan Reynolds,The Voices
tt15679400,nm1176985,actor,"[""Leonard""]",Dave Bautista,Knock at the Cabin
tt1568337,nm1526352,actress,"[""Lucy Atwood""]",Jaimie Alexander,Loosies
tt1568338,nm1107001,actor,"[""Mike Ackerman""]",Anthony Mackie,Man on a Ledge
tt1568346,nm0001745,actor,"[""Martin Vanger""]",Stellan Skarsgård,The Girl with the Dragon Tattoo
tt1568800,nm3008739,actor,"[""Ensemble""]",Rob Delaney,National Theatre Live: All's Well That Ends Well
tt1568911,nm1212722,actor,"[""Maj. Jamie Stewart""]",Benedict Cumberbatch,War Horse
tt1568911,nm1089991,actor,"[""Capt. Nicholls""]",Tom Hiddleston,War Horse
tt1569488,nm0038355,actor,"[""Hidenori Yamane""]",Tadanobu Asano,Vengeance Can Wait
tt1570728,nm0000673,actress,"[""Kate""]",Marisa Tomei,"Crazy, Stupid, Love."
tt1571234,nm0915989,actor,"[""Thaddeus Valentine""]",Hugo Weaving,Mortal Engines
tt1571249,nm0123092,actor,"[""Rich Levitt""]",Ty Burrell,The Skeleton Twins
tt15721088,nm1385871,actress,"[""Ana""]",Olga Kurylenko,High Heat
tt1572169,nm1935086,actress,"[""Chris""]",Tessa Thompson,South Dakota
tt1572194,nm2333360,actress,"[""Kate""]",Zara Phythian,The Hike
tt1572502,nm0000458,actor,"[""Adam""]",William Hurt,Late Bloomers
tt15768848,nm0252230,actor,"[""Alvy Novy""]",Chiwetel Ejiofor,The Pod Generation
tt1577052,nm0123092,actor,"[""Frank Whitman""]",Ty Burrell,Goats
tt15771916,nm0000506,actress,"[""Beth""]",Julia Louis-Dreyfus,You Hurt My Feelings
tt15783426,nm0342029,actor,"[""Pauly Russo""]",Frank Grillo,One Day as a Lion
tt1578882,nm0005023,actor,"[""Curtie Church""]",Djimon Hounsou,Elephant White
tt1581835,nm0993507,actress,"[""Caroline Wexler""]",Kat Dennings,Daydream Nation
tt1582208,nm1092086,actor,"[""Dr. Sloan""]",David Harbour,Isolation
tt1582248,nm0262635,actor,"[""Mike Weiss""]",Chris Evans,Puncture
tt1582271,nm0671567,actor,"[""Jimmy""]",Michael Peña,The Good Doctor
tt15825188,nm0001745,actor,"[""Soren Rank""]",Stellan Skarsgård,What Remains
tt1583421,nm0829032,actor,"[""Firefly""]",Ray Stevenson,G.I. Joe: Retaliation
tt1587310,nm0001401,actress,"[""Maleficent""]",Angelina Jolie,Maleficent
tt1587353,nm0046223,actor,"[""Aziz""]",Sayed Badreya,This Narrow Place
tt1587411,nm2017943,actress,"[""Emmy""]",Hayley Atwell,"I, Anna"
tt1588334,nm0339460,actress,"[""Linda""]",Judy Greer,"Jeff, Who Lives at Home"
tt1588878,nm3529685,actor,"[""Rich""]",Kumail Nanjiani,The Late Bloomer
tt15895490,nm0342029,actor,"[""Saban""]",Frank Grillo,Black Lotus
tt1595656,nm1385871,actress,"[""Marina""]",Olga Kurylenko,To the Wonder
tt1595656,nm1046097,actress,"[""Jane""]",Rachel McAdams,To the Wonder
tt1596343,nm0004874,actor,"[""Dominic Toretto""]",Vin Diesel,Fast Five
tt1596345,nm0836121,actor,"[""Paul Marshall""]",Michael Stuhlbarg,Pawn Sacrifice
tt1596350,nm0000291,actress,"[""Collins""]",Angela Bassett,This Means War
tt1596363,nm0000288,actor,"[""Michael Burry""]",Christian Bale,The Big Short
tt1598642,nm0252230,actor,"[""John Loomis""]",Chiwetel Ejiofor,Z for Zachariah
tt1598778,nm0000179,actor,"[""Alan Krumwiede""]",Jude Law,Contagion
tt1598778,nm0000569,actress,"[""Beth Emhoff""]",Gwyneth Paltrow,Contagion
tt1599348,nm0005351,actor,"[""Matt Weston""]",Ryan Reynolds,Safe House
tt1600195,nm0000547,actor,"[""Burton""]",Alfred Molina,Abduction
